file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
./StandardData/2021.0614.113809.wav,0 days,0 days 00:00:01.356062500,28.48911,0.040825464,27.603329,28.001326,29.308886,1.7055569,11.142453,4.438248,21.594471,4.795987,0.24701217,0.99441946,0.060304083,0.14291336,0.48002365,0.41971958,5.012026,3.2975898,3.989904,2.4877038,0.19700813,1.2527561,30.918585,0.5220297,18.14951,1.2014911,13.357319,0.95410544,1.0546548,11.486635,0.023026926,0.6925212,1.4187349,0.8178509,7.428792,0.27657855,5.220499,0.8230434,43.358585,0.36553854,773.81287,0.29144084,1363.0681,0.120649815,-102.06092,-0.8303569,1963.2737,0.097756825,1262.0154,0.149181,-114.85232,-0.6381695,2990.8286,0.06548911,1181.0626,0.223071,-115.86604,-0.62743115,-31.995398,-0.31074786,42.10734,0.28059205,0.022680394,1.3835356,-0.012940448,-1.4624679,0.31224057,0.8520465,37.42954,0.40932453,32.59178,0.28829888,21.947702,0.40750352,6.2829986,1.3839604,-10.663887,22.102722,0.038538337,0.007538463,0.06327508,3.7313435,1.5503876,0.355,0.095,0.17666666,0.012472192,-22.684582
./StandardData/2021.0616.104937.wav,0 days,0 days 00:00:02.044812500,29.414747,0.13206911,26.9212,29.55405,32.776268,5.855068,71.374374,38.370667,33.442177,28.62915,0.422646,0.885015,0.09379737,0.29659745,0.7063489,0.6125515,8.23901,4.7154174,6.4955873,2.9280338,0.2805699,0.97678363,34.703716,0.43904918,9.336612,1.6980734,6.851236,2.0187068,-12.796729,-1.06295,0.037481762,1.3278873,1.4492122,0.76758605,5.9501495,0.4230207,3.141869,2.21908,41.27957,0.25089863,693.9777,0.24601434,1418.3142,0.16063164,-77.87283,-1.1163851,1775.2454,0.13808958,1074.3402,0.18934415,-89.09514,-0.87641174,2937.3586,0.0839529,1060.227,0.24648036,-96.93461,-0.7435275,-21.610184,-0.32671288,35.038708,0.2941786,0.059561532,0.4886436,-0.034292437,-0.60521,0.38430077,0.6906776,42.65997,0.22566515,11.943825,1.1109816,3.383348,4.1891527,-12.175433,-1.1215541,-13.62472,23.00376,0.051847182,-0.0038040897,0.116989836,3.9408867,3.5353537,0.17285715,0.1102872,0.087142855,0.06583839,-22.729345
./StandardData/2021.0614.113951.wav,0 days,0 days 00:00:00.805062500,26.714396,0.00018461257,26.710735,26.713923,26.717964,0.0072288513,0.0,0.0,-0.0017719269,0.0,0.13593736,1.0066385,0.048983328,0.084278025,0.17394145,0.12495812,6.8388853,5.6456146,2.83692,0.96274686,0.06440258,1.6772109,29.043404,0.31464696,-8.464609,-1.6157498,-5.352992,-2.0704334,-15.22401,-0.8212111,0.01951129,0.0,3.8096833,0.20316073,2.7632954,0.03746466,-14.001557,-0.22844659,9.149074,0.1752101,998.7158,0.0074861366,1185.9011,0.013748933,-192.48607,-0.19713224,2123.8298,0.0065170615,1122.6555,0.07681129,-193.20393,-0.18043877,3188.1626,0.0058462643,1065.829,0.0892078,-193.46005,-0.1740434,-21.235867,-0.0751484,41.780178,0.029761897,0.08403736,0.02444009,-0.034245066,-0.1317407,0.04349093,0.0,30.719315,0.018234886,-7.688191,-0.3107368,-30.190817,-0.0068898667,-48.673275,-0.08460803,-7.369519,25.006424,0.06519834,0.011885624,0.06990104,5.0632915,1.3513514,0.02,0.0,0.7,0.0,-39.21124
./StandardData/2021.0714.094332.wav,0 days,0 days 00:00:00.529562500,24.064693,0.0052290857,23.9422,24.046959,24.199371,0.25717163,0.0,0.0,-0.055370647,0.0,0.084381156,0.42024586,0.05765293,0.063588314,0.120687865,0.06303494,0.5071677,0.22884433,0.81259924,0.2547594,0.054100152,1.199694,25.60247,0.3847397,10.558516,1.2502831,26.638502,0.27235943,3.4503372,2.3841753,0.028999053,0.35233584,2.04004,0.21948382,4.001278,0.15087733,15.075969,0.09789493,52.305428,0.020139737,455.71472,0.31774414,1513.9102,0.10202977,-175.02702,-0.35115844,1571.4758,0.061157633,1251.8301,0.078330815,-178.63037,-0.29392788,2723.811,0.030711632,958.64276,0.04377238,-179.35439,-0.2836117,-34.656723,-0.016247367,47.680016,0.016046789,0.0022157917,6.478627,0.0051415116,0.34119865,0.16551425,0.3223441,37.768288,0.017633382,27.82006,0.044309173,26.775513,0.08812286,11.64391,0.3121092,-17.428478,27.89949,0.010083348,0.019542683,0.04197739,5.882353,2.1739132,0.049999997,0.0,0.19,0.06,-39.566826
./StandardData/2021.0707.085605.wav,0 days,0 days 00:00:00.942812500,29.77695,0.047768194,28.390802,29.425194,31.376726,2.9859238,12.143142,5.381115,29.457623,2.9276037,0.47220176,0.84323794,0.028708883,0.46161103,0.92575836,0.8970495,2.0395658,0.88465357,2.4096727,0.58434504,0.2790296,1.0118397,28.843925,0.68186176,9.971322,1.415764,8.898717,2.1919985,-15.885854,-0.7761618,0.009888858,0.7616819,0.97818536,1.3915689,8.140122,0.3538016,-2.8860981,-2.419334,39.817722,0.49331522,586.1283,0.34247327,1398.5065,0.18043259,-96.43482,-1.0228759,1750.1823,0.13282873,1161.5563,0.22454268,-109.6545,-0.7337704,2785.4272,0.104908936,1008.7944,0.26753625,-109.04096,-0.7490279,-28.98184,-0.3183628,38.682,0.31317937,0.08119242,0.35074142,-0.042396065,-0.5122254,0.41021731,0.520225,41.89979,0.22976862,19.581886,0.5443645,12.146858,1.5506055,-13.544418,-1.0383686,-4.809733,17.220472,0.060637176,-0.0021572327,0.15979856,2.1505377,2.2727273,0.22999999,0.21,0.12333333,0.04189935,-18.887003
./StandardData/2021.0614.114353.wav,0 days,0 days 00:00:00.713250,43.955666,0.0015534915,43.90757,43.97051,44.006737,0.09916687,0.055091858,0.0,0.0,0.0,0.21541347,1.6458372,0.03652013,0.06817657,0.24016023,0.2036401,10.923261,11.972861,7.4474277,2.1080217,0.133844,1.9694042,23.377459,0.4449717,-2.9539242,-3.1579077,-2.6716523,-2.7538383,-17.165575,-0.47368702,0.0,0.0,0.9660936,0.0,2.6621273,0.21751127,-11.244563,-0.005308173,10.106776,0.08594785,547.394,0.15130724,1376.4016,0.04341975,-198.26892,-0.0776281,1394.8903,0.06006896,1219.2068,0.006818485,-191.29564,-0.19172129,2644.5132,0.045891225,909.11554,0.027603118,-192.07458,-0.17537798,-2.6746542,-0.1556991,20.707842,0.037285574,0.037994836,0.10024615,0.0053875316,0.7424339,0.0045816638,0.13360555,19.312342,0.04752485,-3.9219956,-1.1048512,-17.372978,-0.15635432,-19.96351,-0.08035527,-8.570447,22.356577,0.053426005,0.0023107815,0.15473518,2.857143,1.5384616,0.02,0.0,0.29999998,0.099999994,-31.799006
./StandardData/2021.0713.140507.wav,0 days,0 days 00:00:00.713250,27.281748,0.015111891,26.80771,27.368088,27.66411,0.85639954,10.95767,1.9125565,35.57644,0.0,0.17540167,1.1191132,0.047622945,0.08360267,0.2538637,0.20624074,6.52309,7.1041384,3.3039024,1.4580581,0.064383715,1.9093033,17.403564,0.4133804,-12.51129,-1.0072912,4.027747,2.6398144,-10.339527,-0.9018811,0.05807567,0.23343703,1.4367874,0.24180117,5.610908,0.13644694,-0.28200424,-5.8045216,7.535997,0.19710322,794.19934,0.2552257,1313.1852,0.0936882,-179.07487,-0.3054922,1754.6078,0.14053097,1128.9761,0.16773805,-179.77066,-0.2942619,2791.255,0.08891578,846.74756,0.1861467,-180.27423,-0.28590778,-14.726307,-0.25121623,27.369062,0.105271496,0.017031537,0.6562041,-0.00059095613,-15.149326,0.04018143,0.54758924,23.5275,0.080481276,2.9193904,0.8402585,12.611366,0.46791917,-0.7623433,-5.485006,-2.3035572,14.438226,0.067804754,0.017538935,0.07479445,2.857143,1.5384616,0.07,0.0,0.275,0.235,-37.684982
./StandardData/2021.0616.113801.wav,0 days,0 days 00:00:01.723437500,28.4306,0.12637234,24.941677,28.51582,31.274012,6.3323345,38.348923,11.153113,33.052197,10.88615,0.35678893,0.85117644,0.053813066,0.3089672,0.63506454,0.5812515,5.4798374,2.8045979,3.6698909,0.73849785,0.24258618,1.1683987,32.068623,0.47410303,11.329552,1.4749866,8.686,2.1903696,-9.364746,-1.1880106,0.026496992,1.0483302,1.2895026,0.9094049,5.0444317,0.6814229,3.947555,3.1770482,39.53054,0.22307159,602.6619,0.2286778,1392.5134,0.107295625,-86.80022,-1.0545119,1683.4167,0.10044142,1121.8633,0.23691732,-98.6281,-0.83487725,2858.541,0.0703863,989.00903,0.19829874,-105.73295,-0.7195691,-22.126848,-0.49233338,34.431057,0.30074304,0.06102276,0.36923882,-0.028311888,-0.72336423,0.38216266,0.78647095,40.65986,0.25486603,15.703708,0.95799387,5.0643086,4.226722,-8.667206,-1.1015458,-13.8151455,21.139917,0.05350847,-0.003222467,0.059758123,2.9239767,2.4096386,0.235,0.10136567,0.126,0.07683749,-24.649908
./StandardData/2021.0614.114114.wav,0 days,0 days 00:00:01.126500,48.345848,0.10392822,44.296837,47.300034,47.787464,3.4906273,0.0,0.0,-1.2394797,0.0,0.407599,1.5613834,0.045391172,0.091743015,0.6318529,0.5864618,24.05913,20.428791,20.91302,24.142027,0.33392444,2.190719,18.31146,0.5049739,-13.102094,-1.0121485,-4.7273927,-1.4925033,-21.910715,-0.41278878,0.036872152,0.32302663,2.792002,0.3327519,1.3745279,2.1518776,8.386533,1.1895194,13.6579075,1.3114972,838.38025,0.21456848,1262.8612,0.12516756,-186.32155,-0.2684904,1833.8856,0.12382341,1291.4291,0.23087631,-179.16487,-0.29853487,2768.8494,0.10016859,1341.5927,0.46088606,-179.44818,-0.29336068,-11.602747,-0.4819013,24.214258,0.33603397,0.078196615,0.22802447,-0.006238624,-1.8379729,0.10788645,0.8965709,23.407196,0.43804368,-15.655488,-0.93989044,-10.401157,-0.687491,-34.062466,-0.16292459,-4.98012,16.794106,0.06929148,0.007436759,0.3833199,4.5045047,1.8867925,0.04,0.01,0.225,0.16147754,-23.695902
./StandardData/2021.0606.145213.wav,0 days,0 days 00:00:00.551000,54.02779,0.008093013,53.705185,54.18042,54.380665,0.6754799,6.360817,0.0,-15.806156,0.0,0.23028694,0.8343517,0.08719167,0.17367256,0.32661387,0.2394222,2.3651888,1.4385955,3.8099136,0.58547926,0.07477325,1.1436287,17.21589,0.3334156,-0.20816094,-36.563347,-8.903033,-1.5134687,-9.148042,-0.7312539,0.021993117,0.7546164,1.146194,0.3185471,8.954276,0.42159376,32.838528,0.19555938,36.076645,0.27459085,761.63745,0.38573894,1137.6787,0.1414406,-176.89246,-0.37962475,1774.1332,0.1868247,1103.5975,0.117610306,-132.72633,-0.66434264,2896.6963,0.116717555,921.12683,0.1367838,-137.76746,-0.5912765,6.7267346,1.0751101,29.798626,0.18468992,0.020443844,0.7388388,0.019375186,0.6872449,0.06393472,0.62263453,12.408459,0.27182186,-6.128432,-1.1157423,-26.427265,-0.18062498,-14.638482,-0.4326741,-6.9052634,21.603031,0.03921636,0.00950613,0.09299799,1.8518519,2.0408163,0.17,0.0,0.29999998,0.0,-38.294754
./StandardData/2021.0606.145521.wav,0 days,0 days 00:00:00.437750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29112867,1.8001654,0.07130291,0.11109227,0.26640782,0.1951049,4.3819075,3.2129128,18.595371,0.0,0.33501878,2.788845,15.644015,0.42555395,-5.909095,-1.540472,6.9790354,1.1530865,-1.8062387,-5.7410064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8879223,14.342111,0.057038903,0.012642897,0.39010558,2.3809524,0.0,0.0,0.0,0.35999998,0.0,-23.554047
./StandardData/2021.0525.102711.wav,0 days,0 days 00:00:00.411187500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49065083,1.2444683,0.23564358,0.28802586,0.40086782,0.16522424,45.62519,32.251087,67.52584,0.0,0.43033168,2.5616546,5.6023655,1.0303972,-17.49594,-0.16114832,-2.4704087,-2.2086358,-20.607569,-0.24706091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79777277,6.782376,0.0755774,0.0024970884,0.53642845,2.5000002,0.0,0.0,0.0,0.34,0.0,-20.589842
./StandardData/2021.0606.145219.wav,0 days,0 days 00:00:01.975937500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37479115,0.841704,0.094760634,0.30421954,0.5676852,0.47292456,11.506798,9.581691,8.166639,5.529153,0.12473068,1.3264921,8.466399,1.576541,-17.038544,-0.7241753,-2.0983098,-4.884598,-13.011852,-0.763931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8806782,8.629779,0.054964352,0.010169659,0.12836163,6.632653,0.0,0.0,0.0,1.9,0.0,-34.523922
./StandardData/2021.0606.145243.wav,0 days,0 days 00:00:00.949250,37.500538,0.11183206,32.859154,37.326733,42.112823,9.25367,14.566984,14.0529585,83.74715,0.0,0.23506087,0.43597633,0.16213489,0.21893488,0.30919725,0.14706236,4.279568,2.6368356,2.6714299,1.3512596,0.051837616,0.81979996,9.3323965,1.2485825,-2.7608607,-4.910491,2.7167294,5.8431673,-22.57737,-0.53872406,0.021777142,1.0220078,0.8185686,0.46180788,5.0383844,0.6565191,6.075656,1.6906819,15.684597,0.39925432,820.4998,0.25012738,1321.5948,0.23547837,-76.0972,-1.1837679,1831.0089,0.12418089,1037.3872,0.3719552,-73.144264,-1.2003906,2796.4346,0.08159626,971.12164,0.24384487,-76.97967,-1.0905138,-4.6480885,-1.5807912,12.25118,0.6482208,0.08309363,0.16479655,-0.0073716193,-2.0531688,0.05389446,0.87564623,13.192463,0.6671992,-7.0072427,-1.9007796,4.7696843,3.62333,-23.537285,-0.5311452,-2.5669637,9.305639,0.06926987,-0.011430468,0.054463856,7.5268817,3.4482758,0.18333334,0.10208928,0.13499999,0.044999998,-41.846912
./StandardData/2021.0606.145252.wav,0 days,0 days 00:00:00.644375,29.412462,0.23680633,24.400192,25.098183,34.835182,10.43499,142.7531,78.20868,124.21622,0.0,0.109771684,0.7750025,0.06430377,0.079148464,0.13386622,0.06956245,2.1557074,1.5698167,0.80274266,0.46336636,0.04236158,1.5524583,26.089466,0.34373233,4.245448,2.1950514,9.592538,1.208312,-3.3684878,-2.9204206,0.031578824,0.41314608,1.5140119,0.35878512,4.195472,0.32633066,23.583782,0.57716584,40.89413,0.22942813,754.4006,0.24418415,1434.851,0.16298859,-128.368,-0.65280837,1760.3073,0.10170903,1033.8131,0.14018813,-124.20918,-0.65195435,2897.1257,0.07016589,986.50653,0.2295457,-129.64804,-0.58179337,-16.882296,-0.33796543,30.074291,0.30630788,0.049200147,0.5389813,-0.0049769594,-3.0005836,0.05557752,1.3008921,29.43277,0.19738188,6.8271103,1.5006529,9.572075,1.579257,-0.12624164,-80.69332,-9.353145,20.909027,0.046410043,0.004025388,0.040189035,1.5873016,7.017544,0.049999997,0.03,0.099999994,0.053541258,-40.525803
./StandardData/2021.0606.145412.wav,0 days,0 days 00:00:01.585625,37.84339,0.10344822,33.0323,38.40173,41.69344,8.66114,179.67674,118.63422,81.49577,81.81123,0.7169184,0.9130133,0.059674174,0.5580732,1.393406,1.3337319,7.7629128,6.136363,4.642977,0.94552296,0.37790614,1.1013668,25.11193,0.36771742,1.2261338,6.8006706,-13.879711,-1.5107037,-37.459404,-0.5140899,0.014132471,1.2720894,0.8629898,1.1909299,9.589861,0.37771255,-0.22507948,-51.58582,35.87208,0.37333632,801.8322,0.17046608,1287.2074,0.15353963,-70.79356,-1.3451929,1922.2788,0.119524576,1125.8374,0.3494728,-84.534744,-0.96023417,3048.0195,0.06757992,992.2527,0.24233158,-89.79489,-0.8659921,-18.480268,-0.33954045,32.4479,0.30140594,0.07562904,0.24382374,-0.042476173,-0.41406703,0.5764509,0.69720006,28.893385,0.29791754,3.6994271,1.9564098,-22.301704,-0.9174671,-48.286736,-0.30121362,-7.7620907,16.973507,0.068085685,0.0036051744,0.033518314,1.9108281,1.9736842,0.32333332,0.24239545,0.12,0.0441588,-16.174177
./StandardData/2021.0606.145133.wav,0 days,0 days 00:00:00.552562500,37.11528,0.02936236,36.02264,36.92536,38.13962,2.1169815,13.669861,0.0,8.622074,0.0,0.14540766,0.64190936,0.05618597,0.12692627,0.20637634,0.15019038,1.3463346,0.45185357,0.6867114,0.8624364,0.032127578,0.90377015,17.571455,0.5335029,10.274165,1.0201455,6.029546,1.4951589,-20.46616,-0.58929694,0.0140933385,1.4618909,1.0322331,0.9328674,11.364412,0.14655548,-11.2367735,-0.83142257,16.329266,0.5355297,819.60547,0.11611607,1180.7886,0.12576008,-85.98886,-1.040868,2000.3809,0.042136796,932.6537,0.34097195,-99.10254,-0.78169256,2943.9336,0.04705348,894.1088,0.2152161,-97.524,-0.8092522,-21.465439,-0.3475841,28.484606,0.3166485,0.053519018,0.3451929,-0.014996888,-1.0099882,0.050924305,0.52103794,22.422043,0.35054675,16.51467,0.41697073,9.34892,1.0757016,-19.573275,-0.6578788,-5.1694813,14.345268,0.059004247,0.0118073495,0.007906498,5.555556,2.0833335,0.29,0.0,0.17,0.0,-39.713993
./StandardData/2021.0707.084904.wav,0 days,0 days 00:00:00.091812500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045261566,0.027229434,0.044093102,0.045283057,0.045913853,0.0018207505,0.033185262,0.0,0.20019077,0.0,0.0021559417,0.20615695,4.6815133,0.25344348,-11.512394,-0.18004328,3.4176898,0.95594466,-9.022805,-0.28278053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,-201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0872064,9.017078,0.055584062,0.039460123,0.0027141254,0.0,0.0,0.0,0.0,0.02,0.0,-70.55212
./StandardData/2021.0606.145246.wav,0 days,0 days 00:00:00.780562500,47.94524,0.15381466,39.869705,53.73731,54.63646,14.766754,363.7414,0.0,-67.54837,0.0,0.5568255,0.7442914,0.13127851,0.4365748,1.010693,0.87941444,8.562727,4.5698495,9.43226,2.3594487,0.27061525,1.0439302,5.9890656,2.4407172,-22.932104,-0.5549866,-11.173838,-1.6562512,-33.009773,-0.5047209,0.019113937,1.2972893,1.291858,0.7017054,10.724358,0.7184382,8.493686,1.9596505,18.918684,0.78536916,840.8257,0.22966872,1074.0803,0.13797669,-138.17819,-0.62211293,1940.976,0.11006512,1004.8658,0.15802914,-127.733665,-0.6326785,2968.646,0.106799215,1116.2229,0.39614344,-128.39868,-0.6244382,-5.693293,-1.4669043,20.751928,0.8512426,0.06762307,0.40433222,-0.014787954,-1.0357063,0.3555518,0.81507117,11.477139,1.274137,-16.870316,-0.48071647,-17.598312,-1.4798572,-40.295403,-0.2942832,1.5104566,5.0813894,0.08470612,0.00032365165,0.25289062,5.194805,4.166667,0.089999996,0.053541258,0.13,0.065319724,-23.127342
./StandardData/2021.0614.114417.wav,0 days,0 days 00:00:00.575500,47.387054,0.11991022,42.316284,42.450092,54.251205,11.934921,-3.7614613,0.0,137.9682,0.0,0.3335113,2.2227168,0.05013096,0.060834393,0.27665412,0.22652316,6.798397,4.809461,13.149807,0.0,0.28879696,2.633945,20.557447,0.3618435,1.236006,8.116058,-2.005882,-7.0927715,-21.290857,-0.49772754,0.037837163,0.99858654,1.1614432,0.71073127,12.112163,0.24512783,9.106596,1.5496958,18.633875,0.89630556,874.9354,0.24543397,1323.1683,0.10154902,-153.48878,-0.48541805,1925.7561,0.12167359,1177.1658,0.16503823,-138.9296,-0.5380804,3036.7993,0.08111677,1048.8031,0.25577652,-141.81873,-0.5014933,-20.045889,-0.23193571,36.801094,0.09883521,0.07576441,0.19951607,-0.0084847165,-2.224879,0.15625133,1.8221902,26.4202,0.3771152,4.214465,2.2650626,-8.37379,-2.479605,-28.0645,-0.379132,-11.353621,25.086046,0.07482708,0.010662748,0.4334812,1.7857143,4.0,0.085,0.005,0.28,0.0,-21.863619
./StandardData/2021.0514.145748.wav,0 days,0 days 00:00:01.631625,27.628954,0.10137149,26.053827,27.244204,29.484892,3.4310646,51.507748,51.575447,21.095018,16.138628,0.19454344,0.59643596,0.07209562,0.1642109,0.32167554,0.24957992,2.0937011,0.9862139,1.7401927,1.3425679,0.114218466,0.9625538,26.444378,0.3416777,25.12939,0.47927573,11.731318,1.112965,4.5850344,3.6187856,0.04310037,1.6021203,1.4951061,0.6707678,6.990532,0.3785479,14.240215,0.67777705,30.926651,0.46881127,875.5143,0.2270489,1250.8806,0.15195616,-76.02989,-0.94719887,2043.6447,0.105169624,1202.0944,0.20958826,-87.35431,-0.7298767,3078.8296,0.079989985,1094.4329,0.2810015,-87.64582,-0.7237767,-27.489996,-0.29528338,39.09683,0.24224359,-0.042773616,-0.75024617,-0.011610287,-1.3094968,0.14485915,0.7224945,29.85854,0.26812127,30.337719,0.27650967,14.025285,1.0182989,8.588168,1.7022196,-15.370285,25.583752,-0.019037362,-0.0044813333,0.043108072,2.4691358,2.5477707,0.28,0.103198834,0.0875,0.0481534,-26.33726
./StandardData/2021.0707.085430.wav,0 days,0 days 00:00:00.988750,28.888798,0.046445068,27.683117,28.953247,30.03498,2.3518639,10.457898,5.633963,22.683369,6.685544,0.4499209,0.9592671,0.041206308,0.32701328,0.94287944,0.90167314,7.4333553,2.9608471,3.9019194,4.2337356,0.3070953,1.168273,32.18403,0.6126634,6.1977615,2.7251544,-4.588209,-3.7465713,-19.986912,-0.60252076,0.019610692,0.9730833,1.4759111,0.74256223,5.428599,0.74079615,6.8858447,0.8422083,46.197304,0.28724223,685.85706,0.28188327,1455.7158,0.16304816,-83.03848,-1.1370623,1770.2522,0.19369352,1263.617,0.23219506,-92.66224,-0.9072775,2965.323,0.0950517,1112.73,0.2056224,-101.71694,-0.75343674,-22.002317,-0.44895002,41.184357,0.18647379,0.05943554,0.44549388,-0.042907503,-0.40987912,0.51651764,0.6493978,47.35748,0.14253089,16.089508,0.7489141,-12.668721,-1.4193176,-22.14321,-0.5798855,-2.15586,11.727882,0.06472022,0.017414905,0.009521472,3.0927837,1.0869566,0.56,0.0,0.16499999,0.055,-21.395746
./StandardData/2021.0707.084527.wav,0 days,0 days 00:00:01.677500,29.284761,0.10916381,27.045605,28.457989,30.90049,3.854885,47.862392,21.754938,31.635086,26.444864,0.442271,0.7788225,0.07379785,0.3695512,0.7317269,0.65792906,9.326223,7.6446433,4.8743405,1.5817293,0.32432485,1.2388055,21.79921,0.59233946,7.5043554,2.9068465,22.302908,0.7156765,-1.6817604,-7.612011,0.022215683,0.5926086,1.2897224,0.6206447,6.517017,0.3730444,14.20862,0.70150703,40.049564,0.35183296,670.9161,0.3999888,1415.2891,0.14845634,-121.68209,-0.72045606,1790.9689,0.12868163,1075.4478,0.19724421,-123.57884,-0.6568919,2850.926,0.09612923,1147.0288,0.1905966,-125.46962,-0.63192934,-25.253057,-0.37067142,32.122448,0.34738624,0.03900046,0.78592414,-0.010560009,-1.2033951,0.44566324,1.0077622,28.757336,0.40021124,24.067982,0.34621927,32.92633,0.333288,5.447663,1.7510163,-6.457184,15.898216,0.05166493,0.007563381,0.24310444,3.6144578,1.863354,0.23666665,0.12657891,0.2075,0.18267114,-21.107767
